provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CU,2020-10-30,124,92,0,32,0,0
GC,2020-10-30,29,23,0,6,0,0
GI,2020-10-30,637,635,0,0,2,0
GR,2020-10-30,988,843,0,145,0,0
GU,2020-10-30,86,72,0,14,0,0
H,2020-10-30,281,201,0,80,0,0
HU,2020-10-30,235,149,0,86,0,0
J,2020-10-30,436,244,0,192,0,0
L,2020-10-30,240,238,0,0,2,0
LE,2020-10-30,208,193,0,14,1,0
LO,2020-10-30,202,192,0,10,0,0
LU,2020-10-30,79,79,0,0,0,0
M,2020-10-30,1986,1116,0,870,0,0
MA,2020-10-30,464,236,0,228,0,0
ME,2020-10-30,92,47,0,45,0,0
MU,2020-10-30,925,712,4,208,1,0
NA,2020-10-30,429,330,0,99,0,0
NC,2020-10-30,148,129,0,19,0,0
O,2020-10-30,243,243,0,0,0,0
OR,2020-10-30,47,45,0,2,0,0
P,2020-10-30,113,101,0,12,0,0
PM,2020-10-30,139,136,0,3,0,0
PO,2020-10-30,183,179,0,4,0,0
S,2020-10-30,210,210,0,0,0,0
SA,2020-10-30,204,176,0,28,0,0
SE,2020-10-30,1298,874,0,424,0,0
SG,2020-10-30,43,42,0,1,0,0
SO,2020-10-30,32,32,0,0,0,0
SS,2020-10-30,528,490,0,38,0,0
T,2020-10-30,506,506,0,0,0,0
TE,2020-10-30,96,72,0,24,0,0
TF,2020-10-30,84,82,0,2,0,0
TO,2020-10-30,326,257,0,69,0,0
V,2020-10-30,967,914,0,53,0,0
VA,2020-10-30,403,322,0,80,1,0
VI,2020-10-30,118,73,0,45,0,0
Z,2020-10-30,645,435,0,210,0,0
ZA,2020-10-30,90,72,0,18,0,0
A,2020-10-31,471,448,0,23,0,0
AB,2020-10-31,124,101,0,23,0,0
AL,2020-10-31,216,170,0,46,0,0
AV,2020-10-31,50,39,0,11,0,0
B,2020-10-31,2145,2144,0,0,1,0
BA,2020-10-31,293,228,0,64,0,1
BI,2020-10-31,526,481,0,45,0,0
BU,2020-10-31,330,293,0,34,3,0
C,2020-10-31,281,280,0,1,0,0
CA,2020-10-31,375,313,0,62,0,0
CC,2020-10-31,87,80,0,7,0,0
CE,2020-10-31,49,19,0,30,0,0
CO,2020-10-31,347,158,0,189,0,0
CR,2020-10-31,172,140,0,32,0,0
CS,2020-10-31,162,149,0,13,0,0
CU,2020-10-31,87,63,0,24,0,0
GC,2020-10-31,36,32,0,4,0,0
GI,2020-10-31,448,448,0,0,0,0
GR,2020-10-31,632,563,0,69,0,0
GU,2020-10-31,61,57,0,4,0,0
H,2020-10-31,169,134,0,35,0,0
HU,2020-10-31,177,105,0,72,0,0
J,2020-10-31,368,231,0,137,0,0
L,2020-10-31,125,124,0,0,1,0
LE,2020-10-31,196,170,0,24,2,0
LO,2020-10-31,176,171,0,5,0,0
LU,2020-10-31,86,85,0,1,0,0
M,2020-10-31,1210,607,0,603,0,0
MA,2020-10-31,355,196,0,159,0,0
ME,2020-10-31,54,35,0,19,0,0
MU,2020-10-31,876,672,2,201,0,1
NA,2020-10-31,416,309,0,107,0,0
NC,2020-10-31,135,110,0,25,0,0
O,2020-10-31,289,289,0,0,0,0
OR,2020-10-31,36,31,0,5,0,0
P,2020-10-31,101,89,0,12,0,0
PM,2020-10-31,95,93,0,2,0,0
PO,2020-10-31,238,228,0,10,0,0
S,2020-10-31,213,213,0,0,0,0
SA,2020-10-31,167,137,0,30,0,0
SE,2020-10-31,748,468,0,280,0,0
SG,2020-10-31,40,37,0,3,0,0
SO,2020-10-31,33,33,0,0,0,0
SS,2020-10-31,627,593,0,34,0,0
T,2020-10-31,443,443,0,0,0,0
TE,2020-10-31,68,48,0,20,0,0
TF,2020-10-31,90,90,0,0,0,0
TO,2020-10-31,247,204,0,43,0,0
V,2020-10-31,710,668,0,42,0,0
VA,2020-10-31,348,293,0,55,0,0
VI,2020-10-31,117,96,0,21,0,0
Z,2020-10-31,599,395,0,204,0,0
ZA,2020-10-31,100,89,0,11,0,0
A,2020-11-01,465,432,0,33,0,0
AB,2020-11-01,117,95,0,22,0,0
AL,2020-11-01,147,101,0,46,0,0
AV,2020-11-01,69,58,0,11,0,0
B,2020-11-01,1981,1980,0,0,1,0
BA,2020-11-01,298,220,0,78,0,0
BI,2020-11-01,590,516,0,74,0,0
BU,2020-11-01,276,239,0,35,2,0
C,2020-11-01,251,242,0,9,0,0
CA,2020-11-01,371,301,0,70,0,0
CC,2020-11-01,83,59,0,24,0,0
CE,2020-11-01,68,13,0,55,0,0
CO,2020-11-01,291,129,0,162,0,0
CR,2020-11-01,112,90,0,22,0,0
CS,2020-11-01,141,127,0,14,0,0
CU,2020-11-01,96,68,0,28,0,0
GC,2020-11-01,25,20,0,5,0,0
GI,2020-11-01,269,269,0,0,0,0
GR,2020-11-01,508,403,0,105,0,0
GU,2020-11-01,48,40,0,8,0,0
H,2020-11-01,175,120,0,55,0,0
HU,2020-11-01,186,119,0,67,0,0
J,2020-11-01,412,282,0,130,0,0
L,2020-11-01,154,154,0,0,0,0
LE,2020-11-01,268,236,0,30,2,0
LO,2020-11-01,146,140,0,6,0,0
LU,2020-11-01,71,68,0,3,0,0
M,2020-11-01,1140,602,0,538,0,0
MA,2020-11-01,328,159,0,169,0,0
ME,2020-11-01,41,25,0,16,0,0
MU,2020-11-01,734,545,1,188,0,0
NA,2020-11-01,418,315,0,103,0,0
NC,2020-11-01,134,102,0,32,0,0
O,2020-11-01,436,436,0,0,0,0
OR,2020-11-01,49,47,0,2,0,0
P,2020-11-01,82,71,1,10,0,0
PM,2020-11-01,245,238,0,7,0,0
PO,2020-11-01,295,286,0,9,0,0
S,2020-11-01,189,189,0,0,0,0
SA,2020-11-01,185,130,0,54,1,0
SE,2020-11-01,631,347,0,284,0,0
SG,2020-11-01,36,33,0,3,0,0
SO,2020-11-01,32,28,0,3,1,0
SS,2020-11-01,674,620,0,54,0,0
T,2020-11-01,344,344,0,0,0,0
TE,2020-11-01,57,40,0,17,0,0
TF,2020-11-01,105,103,0,2,0,0
TO,2020-11-01,257,200,0,57,0,0
V,2020-11-01,544,499,0,45,0,0
VA,2020-11-01,328,280,0,48,0,0
VI,2020-11-01,108,80,0,28,0,0
Z,2020-11-01,504,308,0,196,0,0
ZA,2020-11-01,177,149,0,28,0,0
A,2020-11-02,609,530,0,79,0,0
AB,2020-11-02,160,126,0,34,0,0
AL,2020-11-02,195,145,0,50,0,0
AV,2020-11-02,91,72,0,19,0,0
B,2020-11-02,3401,3397,0,0,4,0
BA,2020-11-02,316,259,0,56,0,1
BI,2020-11-02,651,558,0,93,0,0
BU,2020-11-02,238,190,0,48,0,0
C,2020-11-02,276,269,0,7,0,0
CA,2020-11-02,317,245,0,72,0,0
CC,2020-11-02,100,85,0,15,0,0
CE,2020-11-02,54,19,0,35,0,0
CO,2020-11-02,241,85,0,156,0,0
CR,2020-11-02,161,132,0,29,0,0
CS,2020-11-02,189,165,0,24,0,0
CU,2020-11-02,146,110,0,36,0,0
GC,2020-11-02,37,31,0,6,0,0
GI,2020-11-02,543,543,0,0,0,0
GR,2020-11-02,520,444,0,76,0,0
GU,2020-11-02,60,49,0,11,0,0
H,2020-11-02,122,79,0,43,0,0
HU,2020-11-02,156,89,0,67,0,0
J,2020-11-02,299,143,0,156,0,0
L,2020-11-02,253,249,0,0,3,1
LE,2020-11-02,264,244,0,20,0,0
LO,2020-11-02,179,176,0,3,0,0
LU,2020-11-02,116,116,0,0,0,0
M,2020-11-02,1219,629,0,590,0,0
MA,2020-11-02,294,125,0,169,0,0
ME,2020-11-02,43,18,0,25,0,0
MU,2020-11-02,888,627,1,258,2,0
NA,2020-11-02,419,290,0,129,0,0
NC,2020-11-02,148,119,0,29,0,0
O,2020-11-02,583,583,0,0,0,0
OR,2020-11-02,50,49,0,1,0,0
P,2020-11-02,95,88,0,7,0,0
PM,2020-11-02,338,317,1,20,0,0
PO,2020-11-02,278,273,0,5,0,0
S,2020-11-02,263,263,0,0,0,0
SA,2020-11-02,167,125,0,41,1,0
SE,2020-11-02,578,295,0,283,0,0
SG,2020-11-02,57,51,0,6,0,0
SO,2020-11-02,53,50,0,3,0,0
SS,2020-11-02,654,614,0,40,0,0
T,2020-11-02,392,392,0,0,0,0
TE,2020-11-02,56,37,0,19,0,0
TF,2020-11-02,98,96,0,2,0,0
TO,2020-11-02,451,367,0,84,0,0
V,2020-11-02,829,763,0,66,0,0
VA,2020-11-02,340,285,0,55,0,0
VI,2020-11-02,120,86,0,34,0,0
Z,2020-11-02,570,349,0,221,0,0
ZA,2020-11-02,152,133,0,19,0,0
A,2020-11-03,534,480,0,54,0,0
AB,2020-11-03,176,137,0,39,0,0
AL,2020-11-03,194,112,0,82,0,0
AV,2020-11-03,66,57,0,9,0,0
B,2020-11-03,3112,3110,0,0,2,0
BA,2020-11-03,312,234,2,76,0,0
BI,2020-11-03,616,527,0,89,0,0
BU,2020-11-03,357,289,0,64,4,0
C,2020-11-03,213,210,0,3,0,0
CA,2020-11-03,431,289,0,142,0,0
CC,2020-11-03,95,76,0,19,0,0
CE,2020-11-03,56,12,0,44,0,0
CO,2020-11-03,373,87,0,286,0,0
CR,2020-11-03,174,135,0,39,0,0
CS,2020-11-03,199,165,0,34,0,0
CU,2020-11-03,136,98,0,38,0,0
GC,2020-11-03,33,33,0,0,0,0
GI,2020-11-03,525,524,0,0,1,0
GR,2020-11-03,861,684,0,177,0,0
GU,2020-11-03,85,63,0,22,0,0
H,2020-11-03,208,106,0,102,0,0
HU,2020-11-03,248,142,0,106,0,0
J,2020-11-03,407,174,0,233,0,0
L,2020-11-03,218,215,0,0,3,0
LE,2020-11-03,261,234,0,23,4,0
LO,2020-11-03,204,197,0,7,0,0
LU,2020-11-03,60,59,0,1,0,0
M,2020-11-03,2157,1079,0,1078,0,0
MA,2020-11-03,468,161,0,307,0,0
ME,2020-11-03,52,31,0,21,0,0
MU,2020-11-03,949,689,3,255,1,1
NA,2020-11-03,333,221,0,112,0,0
NC,2020-11-03,161,132,0,29,0,0
O,2020-11-03,558,558,0,0,0,0
OR,2020-11-03,49,48,0,1,0,0
P,2020-11-03,209,194,0,15,0,0
PM,2020-11-03,328,308,0,20,0,0
PO,2020-11-03,255,250,0,5,0,0
S,2020-11-03,239,239,0,0,0,0
SA,2020-11-03,222,154,0,67,1,0
SE,2020-11-03,957,414,0,543,0,0
SG,2020-11-03,67,57,0,10,0,0
SO,2020-11-03,43,41,0,2,0,0
SS,2020-11-03,642,575,0,67,0,0
T,2020-11-03,460,459,0,0,1,0
TE,2020-11-03,77,53,0,24,0,0
TF,2020-11-03,133,126,0,7,0,0
TO,2020-11-03,411,323,0,88,0,0
V,2020-11-03,851,797,0,54,0,0
VA,2020-11-03,492,411,0,78,3,0
VI,2020-11-03,118,67,0,51,0,0
Z,2020-11-03,561,331,0,229,1,0
ZA,2020-11-03,110,92,0,18,0,0
A,2020-11-04,570,517,0,53,0,0
AB,2020-11-04,194,165,0,29,0,0
AL,2020-11-04,307,219,0,88,0,0
AV,2020-11-04,87,79,0,8,0,0
B,2020-11-04,2733,2730,0,0,3,0
BA,2020-11-04,339,265,0,74,0,0
BI,2020-11-04,604,527,0,77,0,0
BU,2020-11-04,361,298,0,59,4,0
C,2020-11-04,206,198,0,8,0,0
CA,2020-11-04,480,361,0,119,0,0
CC,2020-11-04,135,96,0,39,0,0
CE,2020-11-04,54,15,0,39,0,0
CO,2020-11-04,473,186,0,287,0,0
CR,2020-11-04,167,143,0,24,0,0
CS,2020-11-04,225,195,0,30,0,0
CU,2020-11-04,134,96,0,38,0,0
GC,2020-11-04,39,34,0,5,0,0
GI,2020-11-04,413,412,0,0,1,0
GR,2020-11-04,917,780,0,137,0,0
GU,2020-11-04,84,66,0,18,0,0
H,2020-11-04,201,131,0,70,0,0
HU,2020-11-04,173,98,0,75,0,0
J,2020-11-04,408,192,0,216,0,0
L,2020-11-04,216,214,0,0,2,0
LE,2020-11-04,327,294,0,33,0,0
LO,2020-11-04,200,197,0,3,0,0
LU,2020-11-04,68,68,0,0,0,0
M,2020-11-04,2019,1153,0,866,0,0
MA,2020-11-04,498,238,0,260,0,0
ME,2020-11-04,39,21,0,18,0,0
MU,2020-11-04,898,658,1,237,2,0
NA,2020-11-04,343,226,0,117,0,0
NC,2020-11-04,150,115,0,35,0,0
O,2020-11-04,290,290,0,0,0,0
OR,2020-11-04,52,52,0,0,0,0
P,2020-11-04,100,93,0,7,0,0
PM,2020-11-04,280,265,5,10,0,0
PO,2020-11-04,243,233,0,10,0,0
S,2020-11-04,222,222,0,0,0,0
SA,2020-11-04,169,144,0,25,0,0
SE,2020-11-04,1068,622,0,446,0,0
SG,2020-11-04,60,52,0,8,0,0
SO,2020-11-04,43,41,0,2,0,0
SS,2020-11-04,502,460,0,42,0,0
T,2020-11-04,414,413,0,0,1,0
TE,2020-11-04,82,66,0,16,0,0
TF,2020-11-04,85,83,0,2,0,0
TO,2020-11-04,436,374,0,62,0,0
V,2020-11-04,805,761,0,44,0,0
VA,2020-11-04,402,339,1,61,1,0
VI,2020-11-04,134,73,0,61,0,0
Z,2020-11-04,585,371,0,214,0,0
ZA,2020-11-04,164,146,0,18,0,0
A,2020-11-05,572,510,0,62,0,0
AB,2020-11-05,174,148,0,26,0,0
AL,2020-11-05,238,167,0,71,0,0
AV,2020-11-05,85,68,0,17,0,0
B,2020-11-05,2782,2768,0,0,14,0
BA,2020-11-05,303,215,0,88,0,0
BI,2020-11-05,645,537,0,108,0,0
BU,2020-11-05,351,292,0,59,0,0
C,2020-11-05,197,191,0,6,0,0
CA,2020-11-05,453,344,0,109,0,0
CC,2020-11-05,178,165,0,13,0,0
CE,2020-11-05,51,9,0,42,0,0
CO,2020-11-05,413,200,0,213,0,0
CR,2020-11-05,145,115,0,30,0,0
CS,2020-11-05,222,183,0,39,0,0
CU,2020-11-05,112,84,0,28,0,0
GC,2020-11-05,48,42,0,6,0,0
GI,2020-11-05,429,427,0,0,2,0
GR,2020-11-05,905,792,0,113,0,0
GU,2020-11-05,65,52,0,13,0,0
H,2020-11-05,225,142,0,83,0,0
HU,2020-11-05,175,104,0,71,0,0
J,2020-11-05,486,294,0,192,0,0
L,2020-11-05,181,179,0,0,2,0
LE,2020-11-05,252,226,0,26,0,0
LO,2020-11-05,180,177,0,3,0,0
LU,2020-11-05,54,53,0,1,0,0
M,2020-11-05,1759,1008,0,751,0,0
MA,2020-11-05,481,255,0,226,0,0
ME,2020-11-05,39,17,0,22,0,0
MU,2020-11-05,844,661,3,177,3,0
NA,2020-11-05,277,185,0,92,0,0
NC,2020-11-05,125,100,0,25,0,0
O,2020-11-05,468,468,0,0,0,0
OR,2020-11-05,42,42,0,0,0,0
P,2020-11-05,119,114,0,5,0,0
PM,2020-11-05,251,234,2,15,0,0
PO,2020-11-05,186,180,0,6,0,0
S,2020-11-05,235,235,0,0,0,0
SA,2020-11-05,141,125,0,15,1,0
SE,2020-11-05,1054,614,0,440,0,0
SG,2020-11-05,58,53,0,5,0,0
SO,2020-11-05,45,43,0,2,0,0
SS,2020-11-05,452,391,0,61,0,0
T,2020-11-05,360,360,0,0,0,0
TE,2020-11-05,90,70,0,20,0,0
TF,2020-11-05,85,81,0,4,0,0
TO,2020-11-05,355,294,0,61,0,0
V,2020-11-05,847,794,0,53,0,0
VA,2020-11-05,402,327,0,73,1,1
VI,2020-11-05,115,54,0,61,0,0
Z,2020-11-05,454,276,0,178,0,0
ZA,2020-11-05,71,65,0,6,0,0
A,2020-11-06,602,531,0,71,0,0
AB,2020-11-06,167,150,0,17,0,0
AL,2020-11-06,306,214,0,92,0,0
AV,2020-11-06,80,62,0,17,1,0
B,2020-11-06,2585,2582,0,0,3,0
BA,2020-11-06,234,163,0,71,0,0
BI,2020-11-06,575,455,0,120,0,0
BU,2020-11-06,345,273,0,69,3,0
C,2020-11-06,193,189,0,4,0,0
CA,2020-11-06,493,355,0,138,0,0
CC,2020-11-06,160,129,0,31,0,0
CE,2020-11-06,55,9,0,46,0,0
CO,2020-11-06,393,170,0,223,0,0
CR,2020-11-06,165,126,0,38,1,0
CS,2020-11-06,192,147,0,45,0,0
CU,2020-11-06,89,64,0,25,0,0
GC,2020-11-06,31,24,0,7,0,0
GI,2020-11-06,396,393,0,0,3,0
GR,2020-11-06,929,793,0,136,0,0
GU,2020-11-06,76,57,0,19,0,0
H,2020-11-06,247,154,0,93,0,0
HU,2020-11-06,159,92,0,67,0,0
J,2020-11-06,447,255,0,192,0,0
L,2020-11-06,212,209,0,0,3,0
LE,2020-11-06,308,271,0,37,0,0
LO,2020-11-06,191,189,0,2,0,0
LU,2020-11-06,52,50,0,2,0,0
M,2020-11-06,1931,1101,0,830,0,0
MA,2020-11-06,583,291,0,292,0,0
ME,2020-11-06,38,17,0,21,0,0
MU,2020-11-06,820,625,1,191,3,0
NA,2020-11-06,265,194,0,71,0,0
NC,2020-11-06,134,100,0,34,0,0
O,2020-11-06,294,292,0,2,0,0
OR,2020-11-06,46,45,0,1,0,0
P,2020-11-06,52,48,0,4,0,0
PM,2020-11-06,208,184,1,23,0,0
PO,2020-11-06,186,179,0,7,0,0
S,2020-11-06,197,197,0,0,0,0
SA,2020-11-06,151,123,0,28,0,0
SE,2020-11-06,965,590,0,375,0,0
SG,2020-11-06,40,35,0,5,0,0
SO,2020-11-06,54,50,1,3,0,0
SS,2020-11-06,480,413,0,67,0,0
T,2020-11-06,369,367,0,0,2,0
TE,2020-11-06,104,86,0,18,0,0
TF,2020-11-06,105,98,0,7,0,0
TO,2020-11-06,396,321,0,75,0,0
V,2020-11-06,868,806,0,62,0,0
VA,2020-11-06,390,312,0,77,1,0
VI,2020-11-06,120,52,0,68,0,0
Z,2020-11-06,488,318,0,170,0,0
ZA,2020-11-06,86,70,0,16,0,0
A,2020-11-07,457,394,0,63,0,0
AB,2020-11-07,101,78,0,23,0,0
AL,2020-11-07,306,236,0,70,0,0
AV,2020-11-07,35,27,0,8,0,0
B,2020-11-07,1534,1530,0,0,3,1
BA,2020-11-07,195,146,0,49,0,0
BI,2020-11-07,582,512,0,70,0,0
BU,2020-11-07,288,222,0,64,2,0
C,2020-11-07,181,174,0,7,0,0
CA,2020-11-07,456,364,0,92,0,0
CC,2020-11-07,91,73,0,18,0,0
CE,2020-11-07,41,13,0,26,2,0
CO,2020-11-07,371,240,0,131,0,0
CR,2020-11-07,137,105,0,32,0,0
CS,2020-11-07,166,140,0,26,0,0
CU,2020-11-07,85,63,0,22,0,0
GC,2020-11-07,39,33,0,6,0,0
GI,2020-11-07,216,216,0,0,0,0
GR,2020-11-07,536,461,0,75,0,0
GU,2020-11-07,70,62,0,8,0,0
H,2020-11-07,181,119,0,62,0,0
HU,2020-11-07,107,64,0,43,0,0
J,2020-11-07,398,256,0,142,0,0
L,2020-11-07,177,176,0,0,1,0
LE,2020-11-07,293,267,0,26,0,0
LO,2020-11-07,146,139,0,7,0,0
LU,2020-11-07,39,39,0,0,0,0
M,2020-11-07,1239,655,0,584,0,0
MA,2020-11-07,374,187,0,187,0,0
ME,2020-11-07,32,21,0,11,0,0
MU,2020-11-07,762,572,1,188,0,1
NA,2020-11-07,234,173,0,61,0,0
NC,2020-11-07,104,87,0,17,0,0
O,2020-11-07,525,523,0,2,0,0
OR,2020-11-07,43,43,0,0,0,0
P,2020-11-07,98,90,0,8,0,0
PM,2020-11-07,226,210,0,16,0,0
PO,2020-11-07,224,213,0,11,0,0
S,2020-11-07,241,241,0,0,0,0
SA,2020-11-07,122,87,0,35,0,0
SE,2020-11-07,578,350,0,228,0,0
SG,2020-11-07,54,37,0,17,0,0
SO,2020-11-07,50,47,0,3,0,0
SS,2020-11-07,545,457,0,88,0,0
T,2020-11-07,254,253,0,0,1,0
TE,2020-11-07,71,62,0,9,0,0
TF,2020-11-07,82,66,0,16,0,0
TO,2020-11-07,218,175,0,43,0,0
V,2020-11-07,770,688,0,82,0,0
VA,2020-11-07,431,367,0,64,0,0
VI,2020-11-07,91,59,0,32,0,0
Z,2020-11-07,461,332,0,129,0,0
ZA,2020-11-07,128,119,0,9,0,0
A,2020-11-08,397,334,0,63,0,0
AB,2020-11-08,116,99,0,17,0,0
AL,2020-11-08,173,128,0,45,0,0
AV,2020-11-08,35,27,0,7,1,0
B,2020-11-08,1104,1103,0,0,1,0
BA,2020-11-08,210,160,0,50,0,0
BI,2020-11-08,576,490,0,86,0,0
BU,2020-11-08,346,283,0,63,0,0
C,2020-11-08,175,169,0,6,0,0
CA,2020-11-08,390,318,0,72,0,0
CC,2020-11-08,86,69,0,17,0,0
CE,2020-11-08,32,6,0,26,0,0
CO,2020-11-08,218,124,0,94,0,0
CR,2020-11-08,90,62,0,28,0,0
CS,2020-11-08,130,103,0,27,0,0
CU,2020-11-08,83,52,0,31,0,0
GC,2020-11-08,33,24,0,9,0,0
GI,2020-11-08,176,176,0,0,0,0
GR,2020-11-08,335,272,0,63,0,0
GU,2020-11-08,32,24,0,8,0,0
H,2020-11-08,119,51,0,68,0,0
HU,2020-11-08,94,55,0,39,0,0
J,2020-11-08,266,162,0,104,0,0
L,2020-11-08,111,110,0,0,1,0
LE,2020-11-08,172,138,0,31,3,0
LO,2020-11-08,125,122,1,2,0,0
LU,2020-11-08,56,55,0,1,0,0
M,2020-11-08,1112,559,0,553,0,0
MA,2020-11-08,271,139,0,132,0,0
ME,2020-11-08,23,16,0,7,0,0
MU,2020-11-08,512,357,0,152,2,1
NA,2020-11-08,209,138,0,71,0,0
NC,2020-11-08,89,61,0,27,1,0
O,2020-11-08,608,607,0,1,0,0
OR,2020-11-08,35,34,0,1,0,0
P,2020-11-08,61,52,0,9,0,0
PM,2020-11-08,150,124,0,26,0,0
PO,2020-11-08,238,237,0,1,0,0
S,2020-11-08,197,197,0,0,0,0
SA,2020-11-08,146,114,0,32,0,0
SE,2020-11-08,411,219,0,192,0,0
SG,2020-11-08,31,21,0,10,0,0
SO,2020-11-08,39,37,0,2,0,0
SS,2020-11-08,557,468,0,89,0,0
T,2020-11-08,210,208,0,0,2,0
TE,2020-11-08,38,24,0,14,0,0
TF,2020-11-08,66,46,0,20,0,0
TO,2020-11-08,222,178,0,44,0,0
V,2020-11-08,523,475,0,48,0,0
VA,2020-11-08,270,214,0,56,0,0
VI,2020-11-08,91,55,0,36,0,0
Z,2020-11-08,315,199,0,116,0,0
ZA,2020-11-08,124,109,0,15,0,0
A,2020-11-09,519,442,0,77,0,0
AB,2020-11-09,134,115,0,19,0,0
AL,2020-11-09,223,155,0,68,0,0
AV,2020-11-09,59,47,0,12,0,0
B,2020-11-09,2118,2112,0,0,6,0
BA,2020-11-09,251,187,0,64,0,0
BI,2020-11-09,600,480,0,120,0,0
BU,2020-11-09,291,226,0,59,6,0
C,2020-11-09,217,204,0,13,0,0
CA,2020-11-09,400,266,0,134,0,0
CC,2020-11-09,88,67,0,21,0,0
CE,2020-11-09,31,6,0,25,0,0
CO,2020-11-09,307,103,0,204,0,0
CR,2020-11-09,133,96,0,37,0,0
CS,2020-11-09,191,149,0,42,0,0
CU,2020-11-09,104,70,0,33,1,0
GC,2020-11-09,26,19,0,7,0,0
GI,2020-11-09,365,364,0,0,1,0
GR,2020-11-09,603,488,0,115,0,0
GU,2020-11-09,51,41,0,10,0,0
H,2020-11-09,186,118,0,68,0,0
HU,2020-11-09,128,74,0,54,0,0
J,2020-11-09,440,234,0,206,0,0
L,2020-11-09,134,133,0,0,0,1
LE,2020-11-09,294,253,0,36,5,0
LO,2020-11-09,148,141,0,7,0,0
LU,2020-11-09,46,45,0,1,0,0
M,2020-11-09,1431,700,0,731,0,0
MA,2020-11-09,491,191,0,300,0,0
ME,2020-11-09,41,20,0,21,0,0
MU,2020-11-09,697,496,0,201,0,0
NA,2020-11-09,229,144,0,85,0,0
NC,2020-11-09,154,129,0,25,0,0
O,2020-11-09,674,672,0,2,0,0
OR,2020-11-09,60,57,0,3,0,0
P,2020-11-09,119,113,0,6,0,0
PM,2020-11-09,246,210,1,35,0,0
PO,2020-11-09,322,318,0,4,0,0
S,2020-11-09,231,231,0,0,0,0
SA,2020-11-09,158,124,0,33,1,0
SE,2020-11-09,808,445,0,363,0,0
SG,2020-11-09,32,27,0,5,0,0
SO,2020-11-09,50,45,0,5,0,0
SS,2020-11-09,623,501,0,122,0,0
T,2020-11-09,293,293,0,0,0,0
TE,2020-11-09,76,63,0,13,0,0
TF,2020-11-09,95,52,0,42,0,1
TO,2020-11-09,301,234,0,66,1,0
V,2020-11-09,701,600,0,101,0,0
VA,2020-11-09,336,266,0,69,1,0
VI,2020-11-09,108,54,0,54,0,0
Z,2020-11-09,426,282,0,144,0,0
ZA,2020-11-09,180,155,0,25,0,0
A,2020-11-10,473,397,0,76,0,0
AB,2020-11-10,154,116,0,38,0,0
AL,2020-11-10,300,197,0,103,0,0
AV,2020-11-10,51,37,0,14,0,0
B,2020-11-10,2116,2115,0,0,1,0
BA,2020-11-10,232,177,0,55,0,0
BI,2020-11-10,486,352,0,134,0,0
BU,2020-11-10,493,404,0,88,1,0
C,2020-11-10,193,180,0,13,0,0
CA,2020-11-10,515,375,0,140,0,0
CC,2020-11-10,115,83,0,32,0,0
CE,2020-11-10,39,7,0,30,2,0
CO,2020-11-10,386,199,0,187,0,0
CR,2020-11-10,173,142,0,31,0,0
CS,2020-11-10,172,128,0,44,0,0
CU,2020-11-10,98,76,0,22,0,0
GC,2020-11-10,38,23,0,15,0,0
GI,2020-11-10,384,384,0,0,0,0
GR,2020-11-10,722,620,0,102,0,0
GU,2020-11-10,59,48,0,11,0,0
H,2020-11-10,246,168,0,78,0,0
HU,2020-11-10,130,74,0,56,0,0
J,2020-11-10,386,203,0,183,0,0
L,2020-11-10,240,236,0,0,4,0
LE,2020-11-10,351,323,0,27,1,0
LO,2020-11-10,174,169,0,5,0,0
LU,2020-11-10,93,92,0,1,0,0
M,2020-11-10,1685,850,0,835,0,0
MA,2020-11-10,448,220,0,228,0,0
ME,2020-11-10,36,20,0,16,0,0
MU,2020-11-10,663,500,2,160,0,1
NA,2020-11-10,209,143,0,66,0,0
NC,2020-11-10,123,95,0,28,0,0
O,2020-11-10,801,791,0,10,0,0
OR,2020-11-10,31,31,0,0,0,0
P,2020-11-10,96,83,0,12,1,0
PM,2020-11-10,213,182,0,31,0,0
PO,2020-11-10,285,279,0,6,0,0
S,2020-11-10,223,223,0,0,0,0
SA,2020-11-10,126,98,0,28,0,0
SE,2020-11-10,850,569,0,281,0,0
SG,2020-11-10,47,42,0,5,0,0
SO,2020-11-10,44,42,0,1,1,0
SS,2020-11-10,483,389,0,94,0,0
T,2020-11-10,375,371,0,0,4,0
TE,2020-11-10,53,40,0,13,0,0
TF,2020-11-10,82,59,0,23,0,0
TO,2020-11-10,301,228,0,72,1,0
V,2020-11-10,718,653,0,65,0,0
VA,2020-11-10,378,328,0,50,0,0
VI,2020-11-10,119,59,0,60,0,0
Z,2020-11-10,388,262,0,125,1,0
ZA,2020-11-10,87,76,0,11,0,0
A,2020-11-11,476,398,0,78,0,0
AB,2020-11-11,168,135,0,33,0,0
AL,2020-11-11,224,157,0,67,0,0
AV,2020-11-11,59,48,0,11,0,0
B,2020-11-11,1735,1729,0,0,6,0
BA,2020-11-11,267,216,0,51,0,0
BI,2020-11-11,489,353,0,136,0,0
BU,2020-11-11,415,363,0,48,4,0
C,2020-11-11,209,197,0,12,0,0
CA,2020-11-11,557,417,0,140,0,0
CC,2020-11-11,98,80,0,18,0,0
CE,2020-11-11,24,5,0,19,0,0
CO,2020-11-11,313,118,0,195,0,0
CR,2020-11-11,158,127,0,31,0,0
CS,2020-11-11,177,139,0,38,0,0
